Interface,No.,Time,Source,Destination,Protocol,Length,Info
s1-eth1,3114,2024-09-05 02:01:11.816,124.75.193.114,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3115,2024-09-05 02:01:11.816,254.83.140.15,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3118,2024-09-05 02:01:11.816,117.18.116.98,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3119,2024-09-05 02:01:11.816,27.254.92.185,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3120,2024-09-05 02:01:11.816,63.200.48.184,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3141,2024-09-05 02:01:11.817,34.177.215.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3142,2024-09-05 02:01:11.817,172.0.243.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3143,2024-09-05 02:01:11.817,172.171.72.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3116,2024-09-05 02:01:11.816,204.64.59.111,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3117,2024-09-05 02:01:11.816,117.18.116.98,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3118,2024-09-05 02:01:11.816,27.254.92.185,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3119,2024-09-05 02:01:11.816,63.200.48.184,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3120,2024-09-05 02:01:11.816,50.212.92.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3121,2024-09-05 02:01:11.816,50.212.92.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3122,2024-09-05 02:01:11.816,3.243.75.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3123,2024-09-05 02:01:11.816,212.71.50.151,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3124,2024-09-05 02:01:11.816,31.219.70.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3144,2024-09-05 02:01:11.817,185.247.251.126,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3145,2024-09-05 02:01:11.817,48.75.54.58,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3146,2024-09-05 02:01:11.817,249.64.107.26,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3121,2024-09-05 02:01:11.816,3.243.75.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3122,2024-09-05 02:01:11.816,212.71.50.151,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3125,2024-09-05 02:01:11.817,15.174.92.242,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3126,2024-09-05 02:01:11.817,222.129.189.254,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3127,2024-09-05 02:01:11.817,190.80.204.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3128,2024-09-05 02:01:11.817,3.100.116.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3147,2024-09-05 02:01:11.817,70.200.77.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3148,2024-09-05 02:01:11.817,59.183.254.119,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3149,2024-09-05 02:01:11.817,38.23.196.135,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3123,2024-09-05 02:01:11.816,31.219.70.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3124,2024-09-05 02:01:11.817,15.174.92.242,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3125,2024-09-05 02:01:11.817,222.129.189.254,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3126,2024-09-05 02:01:11.817,190.80.204.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3127,2024-09-05 02:01:11.817,3.100.116.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3128,2024-09-05 02:01:11.817,159.158.28.93,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3129,2024-09-05 02:01:11.817,159.158.28.93,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3130,2024-09-05 02:01:11.817,126.132.27.15,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3131,2024-09-05 02:01:11.817,98.116.207.192,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3132,2024-09-05 02:01:11.817,2.90.96.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3133,2024-09-05 02:01:11.817,31.247.58.172,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3129,2024-09-05 02:01:11.817,126.132.27.15,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3130,2024-09-05 02:01:11.817,98.116.207.192,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3131,2024-09-05 02:01:11.817,2.90.96.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3134,2024-09-05 02:01:11.817,254.41.129.251,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3135,2024-09-05 02:01:11.817,61.92.16.3,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3136,2024-09-05 02:01:11.817,192.198.53.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3150,2024-09-05 02:01:11.817,172.92.212.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3151,2024-09-05 02:01:11.817,212.238.243.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3152,2024-09-05 02:01:11.817,204.4.15.174,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3153,2024-09-05 02:01:11.817,119.170.116.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3132,2024-09-05 02:01:11.817,31.247.58.172,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3133,2024-09-05 02:01:11.817,254.41.129.251,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3137,2024-09-05 02:01:11.817,63.212.34.101,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3138,2024-09-05 02:01:11.817,138.41.232.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3139,2024-09-05 02:01:11.817,58.129.111.195,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3140,2024-09-05 02:01:11.817,88.18.81.119,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3154,2024-09-05 02:01:11.817,71.32.152.80,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3155,2024-09-05 02:01:11.817,215.71.116.253,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3156,2024-09-05 02:01:11.817,70.65.70.191,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3157,2024-09-05 02:01:11.817,55.47.134.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3134,2024-09-05 02:01:11.817,61.92.16.3,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3141,2024-09-05 02:01:11.817,100.3.4.52,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3142,2024-09-05 02:01:11.817,34.177.215.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3158,2024-09-05 02:01:11.817,235.86.53.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3159,2024-09-05 02:01:11.817,88.54.229.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3160,2024-09-05 02:01:11.817,18.114.204.99,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3161,2024-09-05 02:01:11.817,150.242.210.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3135,2024-09-05 02:01:11.817,192.198.53.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3136,2024-09-05 02:01:11.817,63.212.34.101,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3143,2024-09-05 02:01:11.817,172.0.243.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3137,2024-09-05 02:01:11.817,138.41.232.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3138,2024-09-05 02:01:11.817,58.129.111.195,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3144,2024-09-05 02:01:11.817,172.171.72.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3145,2024-09-05 02:01:11.817,185.247.251.126,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3146,2024-09-05 02:01:11.817,48.75.54.58,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3147,2024-09-05 02:01:11.817,249.64.107.26,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3162,2024-09-05 02:01:11.817,202.247.26.232,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3163,2024-09-05 02:01:11.817,50.113.70.67,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3164,2024-09-05 02:01:11.817,189.254.144.140,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3148,2024-09-05 02:01:11.817,70.200.77.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3139,2024-09-05 02:01:11.817,88.18.81.119,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3140,2024-09-05 02:01:11.817,100.3.4.52,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3149,2024-09-05 02:01:11.817,59.183.254.119,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3165,2024-09-05 02:01:11.817,16.93.212.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3166,2024-09-05 02:01:11.817,144.111.206.118,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3167,2024-09-05 02:01:11.817,53.217.91.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3141,2024-09-05 02:01:11.817,34.177.215.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3150,2024-09-05 02:01:11.817,38.23.196.135,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3168,2024-09-05 02:01:11.817,195.28.0.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3142,2024-09-05 02:01:11.817,172.0.243.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3143,2024-09-05 02:01:11.817,172.171.72.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3144,2024-09-05 02:01:11.817,185.247.251.126,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3151,2024-09-05 02:01:11.817,172.92.212.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3152,2024-09-05 02:01:11.817,212.238.243.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3153,2024-09-05 02:01:11.817,204.4.15.174,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3169,2024-09-05 02:01:11.817,66.77.80.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3154,2024-09-05 02:01:11.817,119.170.116.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3170,2024-09-05 02:01:11.817,64.86.135.242,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3145,2024-09-05 02:01:11.817,48.75.54.58,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3155,2024-09-05 02:01:11.817,71.32.152.80,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3146,2024-09-05 02:01:11.817,249.64.107.26,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3156,2024-09-05 02:01:11.817,215.71.116.253,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3157,2024-09-05 02:01:11.817,70.65.70.191,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3158,2024-09-05 02:01:11.817,55.47.134.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3171,2024-09-05 02:01:11.817,170.207.22.4,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3172,2024-09-05 02:01:11.817,189.19.0.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3173,2024-09-05 02:01:11.817,129.234.65.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3147,2024-09-05 02:01:11.817,70.200.77.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3174,2024-09-05 02:01:11.817,93.16.151.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3148,2024-09-05 02:01:11.817,59.183.254.119,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3149,2024-09-05 02:01:11.817,38.23.196.135,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3150,2024-09-05 02:01:11.817,172.92.212.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3151,2024-09-05 02:01:11.817,212.238.243.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3159,2024-09-05 02:01:11.817,235.86.53.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3160,2024-09-05 02:01:11.817,88.54.229.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3161,2024-09-05 02:01:11.817,18.114.204.99,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3162,2024-09-05 02:01:11.817,150.242.210.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3163,2024-09-05 02:01:11.817,202.247.26.232,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3175,2024-09-05 02:01:11.817,3.99.23.200,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3176,2024-09-05 02:01:11.817,207.147.173.217,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3152,2024-09-05 02:01:11.817,204.4.15.174,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3153,2024-09-05 02:01:11.817,119.170.116.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3154,2024-09-05 02:01:11.817,71.32.152.80,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3155,2024-09-05 02:01:11.817,215.71.116.253,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3164,2024-09-05 02:01:11.817,50.113.70.67,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3165,2024-09-05 02:01:11.817,189.254.144.140,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3166,2024-09-05 02:01:11.817,16.93.212.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3167,2024-09-05 02:01:11.817,144.111.206.118,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3177,2024-09-05 02:01:11.817,109.58.222.28,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3178,2024-09-05 02:01:11.817,20.107.8.79,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3156,2024-09-05 02:01:11.817,70.65.70.191,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3157,2024-09-05 02:01:11.817,55.47.134.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3158,2024-09-05 02:01:11.817,235.86.53.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3159,2024-09-05 02:01:11.817,88.54.229.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3160,2024-09-05 02:01:11.817,18.114.204.99,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3161,2024-09-05 02:01:11.817,150.242.210.134,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3168,2024-09-05 02:01:11.817,53.217.91.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3169,2024-09-05 02:01:11.817,195.28.0.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3170,2024-09-05 02:01:11.817,66.77.80.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3171,2024-09-05 02:01:11.817,64.86.135.242,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3162,2024-09-05 02:01:11.817,202.247.26.232,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3163,2024-09-05 02:01:11.817,50.113.70.67,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3172,2024-09-05 02:01:11.817,170.207.22.4,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3173,2024-09-05 02:01:11.817,189.19.0.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3174,2024-09-05 02:01:11.817,129.234.65.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3175,2024-09-05 02:01:11.817,93.16.151.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3176,2024-09-05 02:01:11.817,3.99.23.200,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3179,2024-09-05 02:01:11.817,202.64.19.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3180,2024-09-05 02:01:11.817,217.119.212.16,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3181,2024-09-05 02:01:11.817,130.15.188.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3164,2024-09-05 02:01:11.817,189.254.144.140,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3165,2024-09-05 02:01:11.817,16.93.212.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3166,2024-09-05 02:01:11.817,144.111.206.118,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3177,2024-09-05 02:01:11.817,207.147.173.217,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3178,2024-09-05 02:01:11.817,109.58.222.28,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3179,2024-09-05 02:01:11.817,20.107.8.79,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3182,2024-09-05 02:01:11.817,184.15.229.10,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3183,2024-09-05 02:01:11.817,41.75.64.175,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3184,2024-09-05 02:01:11.817,140.161.119.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3185,2024-09-05 02:01:11.817,193.235.97.90,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3167,2024-09-05 02:01:11.817,53.217.91.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3168,2024-09-05 02:01:11.817,195.28.0.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3169,2024-09-05 02:01:11.817,66.77.80.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3180,2024-09-05 02:01:11.817,202.64.19.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3181,2024-09-05 02:01:11.817,217.119.212.16,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3186,2024-09-05 02:01:11.817,146.145.68.88,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3187,2024-09-05 02:01:11.817,147.71.210.117,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3188,2024-09-05 02:01:11.817,130.15.197.2,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3189,2024-09-05 02:01:11.818,116.219.3.44,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3190,2024-09-05 02:01:11.818,93.90.16.149,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3170,2024-09-05 02:01:11.817,64.86.135.242,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3171,2024-09-05 02:01:11.817,170.207.22.4,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3182,2024-09-05 02:01:11.817,130.15.188.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3183,2024-09-05 02:01:11.817,184.15.229.10,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3184,2024-09-05 02:01:11.817,41.75.64.175,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3185,2024-09-05 02:01:11.817,140.161.119.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3191,2024-09-05 02:01:11.818,115.117.109.181,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3192,2024-09-05 02:01:11.818,140.161.75.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3193,2024-09-05 02:01:11.818,185.129.254.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3194,2024-09-05 02:01:11.818,31.187.177.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3172,2024-09-05 02:01:11.817,189.19.0.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3173,2024-09-05 02:01:11.817,129.234.65.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3174,2024-09-05 02:01:11.817,93.16.151.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3186,2024-09-05 02:01:11.817,193.235.97.90,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3187,2024-09-05 02:01:11.817,146.145.68.88,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3175,2024-09-05 02:01:11.817,3.99.23.200,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3195,2024-09-05 02:01:11.818,117.25.93.20,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3196,2024-09-05 02:01:11.818,195.249.91.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3197,2024-09-05 02:01:11.818,8.235.126.27,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3188,2024-09-05 02:01:11.817,147.71.210.117,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3176,2024-09-05 02:01:11.817,207.147.173.217,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3177,2024-09-05 02:01:11.817,109.58.222.28,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3178,2024-09-05 02:01:11.817,20.107.8.79,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3189,2024-09-05 02:01:11.817,130.15.197.2,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3190,2024-09-05 02:01:11.818,116.219.3.44,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3191,2024-09-05 02:01:11.818,93.90.16.149,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3198,2024-09-05 02:01:11.818,61.74.113.74,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3199,2024-09-05 02:01:11.818,164.195.195.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3200,2024-09-05 02:01:11.818,16.84.74.49,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3201,2024-09-05 02:01:11.818,242.119.164.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3179,2024-09-05 02:01:11.817,202.64.19.220,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3180,2024-09-05 02:01:11.817,217.119.212.16,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3192,2024-09-05 02:01:11.818,115.117.109.181,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3193,2024-09-05 02:01:11.818,140.161.75.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3202,2024-09-05 02:01:11.818,47.96.77.171,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3203,2024-09-05 02:01:11.818,97.188.70.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3181,2024-09-05 02:01:11.817,130.15.188.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3194,2024-09-05 02:01:11.818,185.129.254.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3204,2024-09-05 02:01:11.818,147.220.11.247,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3182,2024-09-05 02:01:11.817,184.15.229.10,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3183,2024-09-05 02:01:11.817,41.75.64.175,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3184,2024-09-05 02:01:11.817,140.161.119.75,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3195,2024-09-05 02:01:11.818,31.187.177.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3196,2024-09-05 02:01:11.818,117.25.93.20,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3197,2024-09-05 02:01:11.818,195.249.91.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3198,2024-09-05 02:01:11.818,8.235.126.27,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3205,2024-09-05 02:01:11.818,4.38.27.163,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3206,2024-09-05 02:01:11.818,44.172.192.26,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3207,2024-09-05 02:01:11.818,70.191.189.52,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3208,2024-09-05 02:01:11.818,4.162.126.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3185,2024-09-05 02:01:11.817,193.235.97.90,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,3186,2024-09-05 02:01:11.817,146.145.68.88,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3199,2024-09-05 02:01:11.818,61.74.113.74,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,3200,2024-09-05 02:01:11.818,164.195.195.129,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,3209,2024-09-05 02:01:11.818,115.165.114.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
